,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RBP4,22.338949305356707,-2.933265251563436,0.8297370617372284,-3.535174438781884,0.0004075060493218975,0.006576851524393288
BCL6B,12.106036762616098,-1.4070922239853376,0.3981316321887335,-3.5342387045456074,0.0004089515637927283,0.0065944765131209435
IFNGR1,132.55729962586722,-1.1703589984434202,0.3312225435831402,-3.533452118876227,0.0004101703785644912,0.0066084186121569185
JPH1,5.890045875163198,-1.8632028497335575,0.5275293364865917,-3.5319416776756163,0.0004125203263854381,0.006640545064170076
SEC14L6,7.55883524848337,-2.5204079251064546,0.7138033782879981,-3.5309554448333613,0.000414061489062868,0.0066596079322809735
CDC45,10.437615914302615,2.990626736267908,0.8471376186803521,3.530272614887089,0.00041513167992048684,0.006671069554071078
IGLV2-8,202.64947029473484,3.022364546456263,0.8565751761964888,3.528428829652386,0.00041803434102933814,0.006711933477267092
EOGT,17.198284631812232,-0.8494461821643131,0.2410015605081065,-3.52465013244485,0.0004240424477102183,0.006793327542767437
NR3C2,7.349078416012297,-1.3892429927042238,0.394161341235518,-3.524554154269857,0.00042419609729989086,0.006793327542767437
APOBR,17.46051232429949,-1.4644903703059748,0.4154706248613687,-3.5248951012953937,0.0004236505174107874,0.006793327542767437
GTSE1,6.974497220456942,3.4307420841652974,0.9739052076953799,3.522665303622005,0.0004272305205807474,0.006836054736256436
PYGO2,65.93574910120516,0.8304965196000897,0.23578698296993805,3.5222322671899784,0.0004279290401229279,0.006841364268700485
DIPK2B,8.03639154023269,-1.589887819578855,0.45144831685587883,-3.5217493569400413,0.00042870926736673443,0.006847969864093463
CRIM1,52.39196009869892,-1.1559293809312714,0.32845225971305586,-3.519322357353,0.00043265066787332677,0.006905015834484737
NOTCH1,18.42271668458821,-1.1748070652989242,0.3339491814208552,-3.517921679880953,0.00043494071049595214,0.0069339034753003155
KRT15,27.489417932183756,3.5475391899176616,1.0084650730347058,3.5177610854110117,0.0004352039968685571,0.0069339034753003155
ARHGEF16,20.98340604456433,1.6456153058065566,0.4678755470787095,3.5172073344746075,0.00043611298451192045,0.006939717642695773
AC144831.1,2.585465707037061,-1.9912373525992915,0.5661611655726102,-3.517085723435962,0.0004363128474504015,0.006939717642695773
PLAC8,12.988777106806927,-2.230932617295996,0.6345435135798451,-3.51580714253929,0.000438419326234778,0.006967282256867337
NDC80,9.767514334554697,3.4955354380382704,0.9946316717016994,3.5144019012161705,0.00044074542847636033,0.006986395462262918
IGHV1-58,75.44933335914232,4.0837887807787006,1.1619791606614311,3.514511205565936,0.0004405640841299698,0.006986395462262918
WFDC1,3.7748106170312745,-2.4320019349927082,0.6920033587664619,-3.5144366052325235,0.0004406878442888005,0.006986395462262918
RHBDL2,7.42776449235538,2.769644284560394,0.7885516737692975,3.5123180594131798,0.0004442160372369013,0.0070354317544387675
KPNA2,41.3021087645068,1.8053641509606415,0.5149175144927545,3.5061230199930313,0.0004546850161975681,0.007195130065477547
IL33,47.17722628641672,-2.0471097267341243,0.5839060721696359,-3.5058887453038845,0.00045508539841710967,0.007195362947684758
PDE5A,9.410861823063064,-1.5763672653317229,0.4498846412113935,-3.5039366115879766,0.0004584344669724926,0.00724217768865859
ICAM2,9.191128458805348,-1.5714019348154398,0.44850163493256995,-3.5036704716844396,0.00045889283226774184,0.007243285593586514
LINC02016,1.2410503897521257,-5.350037617386761,1.5271019738056861,-3.503392510228998,0.000459372014018407,0.007244719920153355
MOCS1,10.693946842193126,-1.6386206872803821,0.46789080917665404,-3.502143352984124,0.0004615312235292738,0.007272625031575728
TNFRSF25,13.369844138432848,2.9400295283541653,0.8396087741747346,3.5016660363560033,0.0004623587787601371,0.007279517076226058
LILRB3,10.057743964017634,-1.5684854754475237,0.4480683959678968,-3.5005492232036435,0.000464300483702765,0.007303924219597375
MICALL2,24.484903580609075,2.2542236899788697,0.6441074295528499,3.4997635278695496,0.000465671059185152,0.007319313354016328
SEL1L3,93.15301729515124,1.044460444682483,0.2986360052148692,3.4974364324589446,0.0004697526484448494,0.0073772518198952485
NXPH3,2.5631225748217648,-2.225158450004364,0.6363052901605689,-3.49699819318311,0.00047052501913450877,0.007383166763660664
TBXA2R,4.23495418362114,-1.5353012918705005,0.4391444252698893,-3.496119279954278,0.0004720776233911111,0.007401304386225176
TROAP,7.695968121331515,4.155804485187691,1.1887741162819077,3.4958739665241647,0.0004725118230444877,0.007401891756961383
AC004816.1,7.491286007174659,2.7895819757191753,0.7981438201370393,3.495086856952937,0.0004739075072259695,0.007417527149593047
TMEM109,200.45714111091186,-0.8426935946633801,0.24122318596650008,-3.493418724601413,0.00047687812100583027,0.0074577662226368606
CLEC6A,1.265406970186122,-2.7505416145179775,0.7875335425989921,-3.4926024934007653,0.0004783379875887131,0.007474331519633685
LRRC32,39.20557094793682,-1.8705291671838025,0.5359972202700181,-3.4898113207406007,0.00048336168671498015,0.007543407588524525
KLF10,65.32006550586146,-1.1132842195056694,0.31904067262641644,-3.489474274050568,0.000483971639784738,0.007543407588524525
STK39,44.42321534976982,1.382507338788105,0.3961896855554488,3.4895086601001775,0.0004839093785171116,0.007543407588524525
CHMP4B,420.71236071016716,0.5875303007311565,0.16840106703494268,3.488875166148715,0.0004850576171937964,0.00754875096966071
DERL3,11.117273360758938,3.3023805065968057,0.9466162516542975,3.4886158998702976,0.00048552828233868535,0.00754875096966071
HSPB8,35.743488700202015,-2.0425146088537343,0.5854709045954906,-3.488669706421934,0.00048543056833707274,0.00754875096966071
EXOSC5,43.78461909332522,1.1488330535225026,0.3294013644983517,3.487639024422594,0.0004873055046652309,0.00757007393883365
ARFGAP1,54.60002292860839,1.0809157147095128,0.3100702099198776,3.4860353562788964,0.0004902362064785186,0.007609265311372482
P2RY6,17.229549448264915,3.091873342484104,0.887455103504752,3.4839771953236034,0.0004940215792411543,0.007661646387283637
AC142381.1,14.546304895038036,4.468540728259233,1.2838354516710841,3.480617958043477,0.0005002584894428608,0.007751929100943067
PITX1,13.248994424856672,5.66315601100072,1.6285462247631928,3.4774303147730428,0.0005062446247527045,0.007838179223245817
FEM1C,18.30224503691209,-0.7705028649361999,0.22160636754248556,-3.4768985813933435,0.0005072496520234799,0.00784722782570652
IGLV1-51,19.547696297701943,3.8738448697691457,1.114537065688077,3.475743417629243,0.0005094394358242718,0.00787457460992
NET1,95.50644781834222,1.310956718390326,0.3773528013505561,3.4740876805429175,0.000512593501886423,0.00790368344189669
AC130371.2,3.9628014119859096,-1.6488137105639764,0.4745675555416162,-3.474349839786692,0.000512092896528928,0.00790368344189669
ARHGAP24,5.579747988265664,-1.47086565346721,0.4233654354523638,-3.4742223391373406,0.0005123363080408278,0.00790368344189669
SSR4,246.637801681846,1.4796762129952798,0.42617818385192885,3.471966114317522,0.0005166615474852291,0.007959830298457406
BICD2,19.57012843836011,-0.8237566407048778,0.23756243713949382,-3.467537421419775,0.0005252506028951627,0.008079839398899337
TMEM69,48.434507165999825,0.8001227008423781,0.23074893796068713,3.4675032869650546,0.0005253173174071339,0.008079839398899337
INKA1,6.6552579386419195,-1.6509046974090267,0.47661873288700046,-3.463784747630624,0.0005326325364760623,0.008185605628528743
MS4A2,4.107209359692397,-2.393973153662626,0.6913627535486533,-3.462687484066431,0.0005348091749282726,0.00821229199723192
CCND2,16.663628630559966,-1.496718223076951,0.4323790904062033,-3.4615878896244556,0.000536998749403055,0.008239132950339472
NCF2,60.62330884190096,-1.7594331988570342,0.5087739553716327,-3.458182519527479,0.0005438328169581341,0.008337131360713153
BICDL1,13.958733948381916,2.6862353096142026,0.7771768947914632,3.4564014031001133,0.0005474394400224744,0.008385531717979726
HM13,85.78987586914253,0.9932109599692366,0.28744830979268093,3.455268046924957,0.000549745985603946,0.008413954760798049
CACNA2D2,33.60267473600732,-3.163727700233164,0.915915325791327,-3.4541705015141932,0.000551988276545571,0.008441348586484194
SLC17A9,20.603524063126358,3.373652416704278,0.9768318970866628,3.453667336996238,0.0005530190897425265,0.008450186042036296
BUB1B,8.03379685308102,3.631666364341616,1.0516613983210519,3.4532658231437137,0.0005538429412667487,0.008455849226852481
MYO19,10.913308245267721,1.9285375131027673,0.5586562286262727,3.4521006198123163,0.0005562402564448707,0.008485506512258342
NFATC3,7.521800260205009,-1.007859611507803,0.29204516065883224,-3.451040274847035,0.0005584302299711127,0.008505006367813102
IGLV3-16,21.378335298824467,4.56055587434469,1.321429813003655,3.4512282298054036,0.0005580414543065092,0.008505006367813102
NDNF,80.68164286379773,-2.1827615380872856,0.6326558011150052,-3.450156521508762,0.0005602616146651364,0.00852593878043022
ALOX5AP,111.82999923327031,-1.9109437814921486,0.5540238997686122,-3.449208206162682,0.0005622330107033296,0.008535053930587486
SEMA4C,35.02065806665337,1.0201531230764362,0.29576386383138253,3.449214890085538,0.0005622190933174183,0.008535053930587486
MCM2,15.807037355033685,1.9792642794127793,0.573822615814881,3.449261539826278,0.0005621219673115285,0.008535053930587486
AC079467.1,4.227637429657548,-3.744052833056812,1.0858250929696338,-3.4481178021196444,0.0005645077706233558,0.008562619086601586
DTL,8.509815006915655,2.4775817122389077,0.7186137829901466,3.4477236185614317,0.0005653322087280141,0.00856815842261459
P3H2,19.93816933036533,-2.725722926589722,0.7912247114912696,-3.4449416038237546,0.0005711827757978973,0.008649802798751112
CENPA,8.035710687365965,3.613689371616875,1.0490939919686084,3.444581133131688,0.0005719449569026288,0.008654320406271164
ZDHHC9,134.88092007435313,1.7279873136989603,0.5018709029535957,3.4430912482263087,0.000575105234746232,0.00869508781577022
TLCD1,39.78862110122288,1.55113483476941,0.4507438487852698,3.4412778764471974,0.000578973615872271,0.008746486438323046
ECHDC1,38.63112278596224,-0.8416376198089889,0.24459140160055884,-3.44099430438468,0.0005795807328250385,0.008748574217084745
IGLV10-54,30.651945826961335,3.8416612574102635,1.1173511890389338,3.4381860377439497,0.0005856252079482839,0.00882466321055721
COL7A1,9.171564871408911,4.417015845305738,1.2847654008998168,3.437994082197554,0.0005860405058626994,0.00882466321055721
MAMDC2,15.78020333104234,-2.6585758094106264,0.7732008439183926,-3.438402622451387,0.0005851569535536137,0.00882466321055721
ANKRD22,17.001660783167733,2.5353935608040366,0.7378529932659134,3.436177102950792,0.0005899851632221506,0.00887689773406102
METTL1,26.2692960720259,1.168320120545993,0.34006092260367476,3.4356200400821,0.0005911994870407053,0.008888000668588589
SULT1A1,6.548089176418133,-1.698061041207574,0.4943002669173761,-3.4352824686849917,0.0005919364800095712,0.008891915384491602
LRP2BP,1.9028173895448266,-1.9346370563539041,0.5633017903135604,-3.4344592714271216,0.0005937372887400771,0.008911791308144503
IGHV3-13,68.27415700832523,3.516224613016339,1.0239402935159674,3.434013326052889,0.0005947149575799986,0.008919290163641506
DECR2,13.424035725456738,1.617480744120582,0.47137851566174266,3.431384100842799,0.0006005096709243666,0.008998962996334063
ATAD2,19.479409092707506,1.9985144897897378,0.5825762431762127,3.430477149040292,0.0006025207186628414,0.00902185316861367
IGKV2D-40,66.64332690136811,4.099806996800318,1.195396480614341,3.4296629304892514,0.0006043314802552546,0.009034465085835164
IGKV1D-17,23.875361093398315,5.805964540886121,1.692812996624339,3.42977313646804,0.0006040860943275235,0.009034465085835164
SELENOP,35.484572920101286,-1.9333962483100873,0.5638343697145398,-3.4290145336279063,0.0006057770878521772,0.009048825562896773
CENPU,11.684764808945589,2.5579070798491457,0.7468762024925739,3.424807312527244,0.0006152355988552525,0.00916379473561176
CHAF1B,7.324649885554499,2.495829789121631,0.7288156134557987,3.4245009890598315,0.0006159296027473414,0.00916379473561176
HMGN1,94.54436559051328,0.7012991416443207,0.2047770315175081,3.4246962974671344,0.0006154870295383685,0.00916379473561176
KDELR3,90.07216239913701,2.1151336292305563,0.6175821063561766,3.4248622287814485,0.000615111257991123,0.00916379473561176
RNF11,103.00758110940599,-0.8401039198491522,0.24527734908417703,-3.4251182303867607,0.0006145319300934654,0.00916379473561176
KLB,1.2830865785855294,-3.503651479436176,1.023310670717053,-3.4238394846221056,0.0006174307874971808,0.009178809722976019
CHEK1,9.554616229829186,2.6401348690920616,0.7714053184448065,3.4225002161181775,0.000620480484942464,0.009216802872270342
AC131649.2,2.3203238847349783,-3.303425782503571,0.9659196181418211,-3.419980007092625,0.0006262573817466406,0.009295213978716844
LRRFIP1,39.947762426201784,-0.8276855184974611,0.24208985552508114,-3.4189186354060617,0.0006287052308291037,0.009324128371684092
SKIV2L,38.561762012953004,0.9143171140413479,0.26760806081680294,3.416627702658269,0.0006340191975921877,0.009395469554787487
FOSB,89.53209826569335,-3.4563471877987815,1.0122248166681878,-3.414604276523867,0.000638747383654349,0.009451767370013405
EVI5,10.027425350062709,-0.8565478111060619,0.2508629692620498,-3.414405137696181,0.0006392144843956652,0.009451767370013405
LINC02035,5.499562493723825,-1.2170711848269664,0.3564573942358449,-3.414352471032509,0.0006393380726245868,0.009451767370013405
CRBN,9.778309433240388,-0.9292768161842946,0.2723117262206076,-3.412547924695173,0.0006435860946485363,0.009507035445651419
AL121949.1,18.288921360723386,6.130710738053535,1.7968797410680384,3.41186479981656,0.0006452010550000552,0.009517844866109461
NQO1,235.4020067556082,2.830542124439561,0.829631400647193,3.411806884637519,0.0006453381441618946,0.009517844866109461
IGKV1OR2-6,20.5530633116136,4.493930310830309,1.317712494686358,3.410402746389647,0.0006486701368729642,0.0095580311742352
SYNJ2BP,17.835610499696827,-0.8164097361157733,0.23940038456671522,-3.4102273377437253,0.0006490875005497132,0.0095580311742352
HACD1,4.820453493858851,-1.9046648398792423,0.5586003870433066,-3.409709130279531,0.0006503219718233415,0.009568656962388077
PPP3CC,14.881819159421816,-0.8572759503121669,0.2514911801350517,-3.4087714322697384,0.0006525613032135536,0.009594039585543949
IGHV3OR16-8,13.471008632357451,5.684389703997984,1.6681786320511123,3.4075425705511715,0.000655506824562653,0.009629756555799542
B4GALT3,51.8044165071157,0.9676156912507394,0.2840090608137649,3.4069888069002143,0.0006568382059216452,0.00964172337362717
CAPNS1,334.0401160191675,-0.6738665380812949,0.19786571151417104,-3.4056761675609115,0.0006600041587246881,0.009680579865822724
AK4,9.921079876695702,3.190401950338025,0.9369516057230106,3.4050872327350468,0.0006614292160824792,0.00969386086759687
MANF,133.35146364172962,1.3099939582802078,0.3849041209837569,3.4034292876159933,0.0006654563580839978,0.009745227058691639
IGHV5-78,12.76840134490488,4.285478142829897,1.2593085204722057,3.403040695081585,0.0006664035399461146,0.009751443799823263
ITPKA,12.331181782756031,4.267554125739514,1.2554452358058745,3.3992355891176387,0.0006757448248275975,0.009880384950476872
EPRS1,110.4080426444783,1.0833781047713826,0.3188993117648865,3.397241903018342,0.0006806876527539996,0.009944862597831927
PRXL2C,17.768553484196204,-1.2273102207501863,0.3613005626544544,-3.3969230818053773,0.0006814811973385488,0.009948665648470504
LURAP1L,24.310450277260813,-1.0956258719803404,0.3225959338553144,-3.3962792366494408,0.0006830863475919412,0.009956325130999939
PLEKHN1,6.514025577212743,2.9048176729921695,0.8553108508116763,3.396212815768143,0.0006832521392415893,0.009956325130999939
