,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GBE1,31.645534646589756,-1.7594520595672243,0.4358716764804476,-4.036628564109396,5.42248162340192e-05,0.00512019667498422
C19orf12,18.79764283590457,-1.2425130246316785,0.3079762188669689,-4.034444702265746,5.4731577025929434e-05,0.005144768240437367
SCN4B,7.419201118671442,-2.695148735628854,0.6705198348947339,-4.019491438388203,5.8323901085502306e-05,0.005443521801483675
OXTR,14.167894756963484,-3.2940350014026065,0.8196039369176092,-4.019057075043967,5.8431516366318915e-05,0.005443521801483675
SNX33,21.957459945521318,-0.8870354697252568,0.2210607556592335,-4.012632034482988,6.004547371728193e-05,0.005569017535698842
LARP6,8.55823524211829,-1.674746469097537,0.41834033883287103,-4.003310973476565,6.2462111271757e-05,0.005767519194774447
FADS3,12.905271450272776,-2.013025917623964,0.5038264156887695,-3.9954751377456126,6.456463293956799e-05,0.005935395419307951
CDKN1C,27.589002654407317,-2.5965218868759727,0.6502321768777027,-3.9932226967665625,6.518129751489886e-05,0.00596580401991627
ALOX15B,61.44350988268002,-4.6493119505518745,1.1672462137119337,-3.9831458829638873,6.800897909551388e-05,0.006153469686242772
ALX4,3.3316554146758577,-4.690554957718798,1.177711378289833,-3.982771198602159,6.811632631407324e-05,0.006153469686242772
HSD11B1-AS1,6.9548479381198,-4.401988923690135,1.1048608101787294,-3.9842022480442956,6.770719126809905e-05,0.006153469686242772
TMEM255A,3.1478457880524955,-1.8783693161978567,0.47219056324751774,-3.977989952360047,6.950030787577623e-05,0.006251432865309045
NPR2,8.294209574555095,-1.6247044159952193,0.40913461781933647,-3.9710753997175763,7.154892845033071e-05,0.006408081712023611
AQP7P1,1.736227555677503,-5.3154266011343605,1.3389493759824704,-3.9698488206352844,7.191824883089713e-05,0.006413632549586159
PDK2,13.221792645428678,-1.930514097434925,0.4870563891673662,-3.9636357111240894,7.381686829042589e-05,0.006554937904189819
AASS,7.415932674597246,-1.7084536413944904,0.43155824760946804,-3.958801971363386,7.532665942590493e-05,0.006643478242039377
UBE2T,39.98668713209657,2.543016964548128,0.6424341010234058,3.9584090578272066,7.54506585855536e-05,0.006643478242039377
SLC20A1,51.88250213040567,1.2434063366582082,0.3143373984856497,3.9556423850564286,7.632927027199735e-05,0.006692601731243868
CD300LG,9.447651079564102,-5.279801683071693,1.3357429889365147,-3.952707763995333,7.727178592920118e-05,0.006719822715747099
FGF2,5.566261109655568,-2.8580233328713276,0.7230613285251893,-3.952670707339263,7.72837575129051e-05,0.006719822715747099
ESYT1,110.26819127843288,-1.3127424906000322,0.3324133956791324,-3.9491263218139947,7.843695308458283e-05,0.0067917939293322595
STBD1,2.4459104694373703,-2.2532586976867175,0.5711888912260206,-3.944857353318341,7.98474963735927e-05,0.00688536179472782
MAN2A2,14.24998768214127,-1.2029850613325188,0.3055795121917873,-3.9367333650873277,8.259829435877722e-05,0.007093255994563634
CSN1S1,2.2816856475355496,-5.807621996145698,1.4759924916513578,-3.9347232651895547,8.329261049236777e-05,0.007123566376043978
GNAL,2.305514008101001,-2.0049475462925805,0.5100360252619923,-3.930992022108028,8.459607945075495e-05,0.0072055142284830785
DOCK11,14.756269092288733,-2.101948638911654,0.5349219513227218,-3.929449209766184,8.514065710075195e-05,0.007222419643815006
PHLDB1,13.362711283723835,-1.3387680291767963,0.34084647174987903,-3.9277743504389706,8.573559368037791e-05,0.0072434427891584045
CCNB1,64.02260580925271,1.980044324479802,0.5061312004079007,3.9121167058739843,9.149067669097477e-05,0.007636909764749046
PAFAH1B3,106.08411407365091,2.1344958411117716,0.5453687759150146,3.913857806638333,9.083313779769632e-05,0.007636909764749046
PARVA,46.587700803383,-1.0631378942864058,0.2717038865851824,-3.9128549379550344,9.121133105714882e-05,0.007636909764749046
CYRIA,10.353964986545021,-1.7426066461347032,0.4459409937741378,-3.907706782878334,9.317628718152103e-05,0.007746624545434185
TMEM100,5.069491683767231,-3.4336280540296573,0.8791243639399049,-3.9057364291912324,9.393885978540178e-05,0.0077790322460387475
EGR1,319.05649279149355,-2.8516462374057836,0.7304184765295304,-3.9041266466244613,9.45662537676297e-05,0.0078000339273632275
PABPC1P4,3.359142765781583,-1.6847565899372576,0.43165466774747263,-3.9030195103157714,9.500004150175229e-05,0.007804964039600657
SYNM,33.21006289783214,-3.2947028912707967,0.8448599246045553,-3.8997031286729733,9.631070656793647e-05,0.007881614998665482
VTI1B,22.859998157026794,-0.879531819398736,0.22566181129433402,-3.897566071786731,9.716431760501906e-05,0.00789142441882726
TNNT1,53.301774108839375,5.255578610348948,1.3484452603715855,3.897509795021779,9.718689264129797e-05,0.00789142441882726
SAA1,595.5237919965274,-4.718415210745595,1.211925604614565,-3.893320838160043,9.888123688522199e-05,0.007997882369460514
SQLE,64.81302928604451,1.9528330296442897,0.5018361462108548,3.891375789466896,9.967741326956522e-05,0.00803115158343354
LGALS12,20.84393602899855,-5.2402325616088214,1.3482078590033244,-3.886813540371077,0.00010156871104039563,0.0081520610076576
MISP,53.615710007259466,3.295930169621933,0.8491468723878611,3.8814606480897047,0.00010383095514860177,0.008301702574869814
PPP2R1B,19.885130441421897,-1.3344140933764619,0.3443496923906202,-3.8751714401496886,0.00010654965708630599,0.008437865122954564
PDE2A,7.574846105755712,-2.743533741910179,0.7080225849346543,-3.874924049440299,0.00010665796035724444,0.008437865122954564
CACHD1,10.090780711758091,-1.879872538216816,0.4851633488330954,-3.8747208393590435,0.0001067469998303625,0.008437865122954564
SULF1,129.65735094360147,2.5958815406866314,0.6703567812635608,3.8723879779266697,0.00010777421438212207,0.008486914361230655
BMP6,3.906519721066474,-2.1362618510615294,0.5518263166176762,-3.871257652508087,0.00010827527123138089,0.008494317143069386
MMP13,46.51468889240605,4.808869695298127,1.2427656488108278,3.8694903579766766,0.00010906309421007478,0.008524077340733486
TRAV8-5,1.4755053912881977,-3.4681352415075244,0.8989189253561444,-3.8581179499958544,0.00011426350585193244,0.00889720462730644
MLXIPL,5.811360193945366,-3.881105504482268,1.0065649236443344,-3.85579252099355,0.00011535529715832556,0.008948826546839917
SLC7A10,5.465949012354264,-5.441719799773019,1.4146909517609423,-3.846578500413406,0.00011977876618154512,0.009257567750653643
GPRC5A,166.46922521943347,2.6981472504899315,0.702591487665951,3.840278878773966,0.00012289462315781538,0.009463339468846093
NR3C2,4.978312462457344,-2.08302029998512,0.5426092184988488,-3.8388958922369283,0.00012358881612535487,0.00948180667244083
GYPC,28.451929775982816,-2.1827979650168285,0.5694463862836694,-3.8331931110534243,0.00012649057709854193,0.009633596214935668
CLDN19,1.0338803933093377,-4.352572106598448,1.1354771962040844,-3.8332536497863234,0.00012645943854984004,0.009633596214935668
PDP2,6.552783998313328,-1.4979617038547823,0.3912518810871283,-3.828637704418345,0.00012885452750249307,0.009777950108807366
SOBP,2.3449871123088855,-1.862838168619643,0.4868799364354954,-3.8260729786026877,0.00013020370452072064,0.009844532267892746
TMEM37,32.460743764091276,-3.0261862348911106,0.7911453115907694,-3.825070047885775,0.00013073490925260672,0.009849011141817318
CENPF,36.60632209738919,2.940998245671345,0.7692885889938245,3.8230103601536123,0.00013183223817937119,0.009895953763766611
CDK1,35.45387381234625,2.3872092725093514,0.6245952860101619,3.8220097493187173,0.0001323684551431265,0.009900591118017076
GPRASP2,9.29202421617305,-1.5355221007226676,0.4027537309029194,-3.8125583524210556,0.0001375357443917971,0.010250342549885792
C1QTNF1,28.36111254734834,-1.9438489686804432,0.5103959992240256,-3.8085113747673387,0.00013980591621932763,0.010345637800230244
EPAS1,101.34074277497572,-1.6738414882869745,0.4394224777437654,-3.8091849485747504,0.00013942563934652875,0.010345637800230244
STX11,5.099249498101179,-2.225721422688774,0.5849515734726393,-3.8049669812417055,0.0001418231082694114,0.010436511394470712
CFL2,15.452627376141162,-1.7100580954896758,0.44957415354408803,-3.8037286663588787,0.0001425342988031509,0.010436511394470712
SPX,5.653732161553021,-6.594619649404569,1.7333871697391283,-3.804470094466574,0.000142108078486205,0.010436511394470712
SYNPO,40.79856262062693,-1.739339942362566,0.45815770226735136,-3.796378263979504,0.00014682541150789469,0.010675793335702947
ZWINT,54.47033303209675,2.017729856365392,0.5314088657103168,3.79694428633282,0.0001464906965635492,0.010675793335702947
CD99L2,33.23525354551215,-1.4056189629571194,0.37058366701135126,-3.7929868153473274,0.00014884606246375458,0.010785137609352883
PRXL2A,70.67070671948231,-1.617912773849794,0.4266629372964836,-3.792016208629632,0.00014942915852921026,0.010789922768815085
ASPA,1.7143345611467753,-2.994155002949787,0.7901821663248096,-3.789195872232606,0.00015113571477369002,0.010875517572059875
LTBP4,25.69754606170904,-1.8915710764200602,0.49977653897362795,-3.7848336784770003,0.00015381140970946187,0.010997375064123995
DEFB132,4.449717354888569,-5.442329482864766,1.4379750087905732,-3.7847177103878216,0.0001538831473415855,0.010997375064123995
PCYOX1,88.71842821685568,-1.3577220427247139,0.35912169469656835,-3.7806739686720676,0.0001564043839968334,0.011139408482067984
TESC,4.945427929085121,-2.539789781915123,0.6719394361203468,-3.7797897331036205,0.00015696085298541994,0.011141017279250829
MOCS1,13.43584237519148,-2.005098129285819,0.530615734349184,-3.778813931601805,0.0001575771089904427,0.011146844442076469
MDH1,92.10585870047153,-0.9084789407328946,0.24077666090559435,-3.7731187786888465,0.00016121948541667486,0.011365973721875578
LYVE1,11.864071032296705,-3.9358870465836757,1.0438788550267268,-3.770444269112917,0.0001629571916098583,0.011449800250890648
ASPN,210.67627559881248,3.596523677581891,0.9548638563809638,3.7665303315732364,0.00016553198166012058,0.011591682527796632
SLC35G2,3.5170050674811915,-1.942138331352959,0.5157839409668755,-3.765410624674114,0.0001662755941310778,0.011604813037884052
GPLD1,1.1407954906095275,-2.8308009049729796,0.7519670643353074,-3.7645277821778453,0.00016686411631053043,0.011607067930560497
FAM149A,2.6630518034557524,-1.983698172502113,0.5271095384554755,-3.763350931411146,0.00016765167843306233,0.011623107061598487
KIF4A,17.1276753060051,3.01455378928468,0.8066444215538698,3.7371532099331084,0.00018611552586300005,0.012860459581818163
ACADM,37.90072252998429,-1.0379016473120979,0.2778913217678065,-3.7349192508405205,0.00018777542800932538,0.0129323354181472
DMGDH,1.429309766818244,-2.637756589839484,0.7064942469647874,-3.733585377618727,0.00018877316219980745,0.012958284042057835
PLSCR4,22.93843333194868,-1.7607708739221863,0.4718869082071024,-3.73134080072723,0.00019046335620998472,0.01298058621367422
TNS2,40.771086396718424,-1.7232938977899133,0.4620264283899789,-3.729860007781517,0.0001915861871675129,0.01298058621367422
IRF7,47.275880306708345,1.908102377113955,0.5113909997377758,3.7312005453603327,0.00019056944096279929,0.01298058621367422
PTN,68.91049102255978,-2.895255266133818,0.7762136814496233,-3.7299719591733598,0.00019150108163146863,0.01298058621367422
IQANK1,33.17440686214983,1.7676743401464177,0.4741929150769201,3.7277535870810694,0.0001931941312607092,0.013047168709218378
PALM2AKAP2,22.09893725599075,-1.647739198981456,0.44215428501666243,-3.726615923035466,0.00019406783721188892,0.013063895570766768
IGKV1D-42,3.5943716216894663,-4.704865787966117,1.2630845095550964,-3.7249018196124815,0.00019539125295457488,0.013110690246482534
S100P,433.9784563896563,4.337074026232477,1.1651914377978898,3.7221986752916485,0.00019749552645933642,0.013209412327414847
AK3,49.388064947547754,-0.911855527279196,0.2450428361104868,-3.7212086741766717,0.00019827151006966316,0.013218945278382526
FREM1,3.357475819531622,-3.588688670252748,0.9647342956100424,-3.719872597649768,0.00019932329738684318,0.013246747037798226
CKS2,163.56122560291652,2.228753894565367,0.600045061253412,3.7143108717698725,0.00020375819013930795,0.013498494958181203
GPER1,4.787554327448144,-2.3440012048441776,0.6322099447922405,-3.7076310237645393,0.00020920717984485623,0.01377203605363552
LINC02716,1.2335328058856954,-3.752830780318178,1.0121785004169708,-3.7076768364198465,0.0002091693470821875,0.01377203605363552
LINCADL,15.466207170603234,-5.500020720394407,1.4857613980240485,-3.701819637869865,0.00021405876759549258,0.013959307381821062
DHDDS,28.49509544395122,-1.1259033973014836,0.3040193367784698,-3.7033940315510163,0.00021273406657834585,0.013959307381821062
CDC14B,5.375666793888707,-1.5850668870475488,0.42818200230489306,-3.7018531337496046,0.00021403050356322558,0.013959307381821062
NUF2,16.010700817707242,3.690206526378742,0.9978908397963449,3.698006213918007,0.00021729957094393518,0.014126502948467413
VAMP3,125.48599854214987,-0.9184722526855329,0.24843504186576149,-3.697031810761289,0.00021813501730062558,0.014136774972141164
UGP2,72.84472329888358,-1.1493386418050013,0.3111677009521899,-3.6936309208441735,0.00022107460758151408,0.014282925421086798
RBPMS-AS1,2.1348483686673605,-2.3621043548725407,0.6398802708668141,-3.6914786443918874,0.00022295411935982365,0.014337350916686833
NISCH,32.78122946097472,-0.8118141544084615,0.21999687089292938,-3.6901168235413886,0.00022415108965485368,0.014337350916686833
PCCA,10.911741657153494,-1.2682878815207297,0.3437322148279525,-3.6897556493375023,0.00022446955373217508,0.014337350916686833
ALDH1L1,3.1689533725555616,-5.23620895757452,1.4192060517625635,-3.6895339835054126,0.00022466521706711686,0.014337350916686833
FAM13A,7.247060782725189,-1.9314855637729618,0.5238210931083089,-3.687300090020609,0.00022664602032647227,0.01441966204930739
MGLL,39.44457929674584,-2.387251615111352,0.6477184791751845,-3.685631477044345,0.0002281362691900364,0.014470357645768024
PCDH18,18.948619447965672,-2.2915622366064587,0.6220844240118586,-3.683683674039033,0.0002298874972028321,0.014537249368571818
FAM162B,2.914577048432754,-2.0213845105569295,0.5491452662264111,-3.6809650103102554,0.000232352892101913,0.014648761789675892
PRRG3,0.8239884230379341,-3.5452078163277756,0.9640708270005169,-3.6773312883638107,0.00023568685855911305,0.014814196880757744
AC005225.4,1.7015228163882543,-2.3508523371060392,0.6396964427964608,-3.674949835314366,0.00023789615253071148,0.014870550757735083
STAT5A,36.44275325544619,-1.5801213261063518,0.4299849759069797,-3.6748291560033146,0.00023800862339867345,0.014870550757735083
RNF157,1.914867215127205,-2.4842819539693184,0.6762675284381398,-3.6735195015304707,0.0002392324098020115,0.014902393814174257
SPTBN1,77.3169046615649,-1.6518957320423817,0.4505671227655875,-3.666258918100863,0.0002461247321848405,0.015286103902479914
HIBADH,85.73421741997281,-1.0391738479695127,0.2835975259346451,-3.664255689624704,0.00024805888724709025,0.01536051293493258
S100A14,867.6318340201209,3.035730904065297,0.829646195905885,3.6590668637377446,0.00025313529379420585,0.015628483168335764
FAM3D,1.1127170532492863,-4.168748719855897,1.139854486136408,-3.657263949529271,0.0002549218375535492,0.01569235665506627
KAT2B,12.099330085226862,-1.2069206837613726,0.3303151437720672,-3.653846051315782,0.0002583412015513033,0.015809572416341927
SMIM10L2B,1.7476839005281695,-2.058828482316,0.563383588517106,-3.6543991061846275,0.0002577850085323278,0.015809572416341927
EIF4EBP2,100.93462708649575,-1.1915313655505289,0.32617348213766106,-3.6530601989515645,0.0002591334486356092,0.01581168656762542
TMOD1,2.7372845072791434,-2.542464216684302,0.6963893156863422,-3.6509236420126854,0.0002612989229179846,0.015897335053797382
SERPINE1,111.81873074454468,2.6788280753155593,0.7344872996050847,3.647208163784313,0.0002651051461787499,0.016082017995517884
AVPI1,26.735719664717983,-1.6105111629048179,0.44192555649444387,-3.6443042029072292,0.0002681161538458403,0.01621753014044926
ECHDC3,31.724773175983646,-1.7951802382385835,0.49318637456625863,-3.6399631677119753,0.000272677042614192,0.01644573562217618
CST1,44.527411770932346,4.874481968981913,1.345040604237012,3.6240407565591766,0.0002900358707273719,0.017442272479362527
FAM89A,10.781521973011822,-2.543375369295918,0.7026436782133947,-3.619722838413539,0.00029491873914702063,0.017684954737126512
CD36,97.3488508571329,-4.363635084272745,1.206933745928695,-3.6154719337266306,0.0002998009562001465,0.017926207318007613
ABHD6,6.975751999147958,-1.4764447889173116,0.4087338277702277,-3.6122402615212565,0.0003035631074737224,0.01809929979074754
LINC02202,1.0326283526172149,-3.071023644900767,0.850356390806919,-3.6114547713184297,0.0003044841912368636,0.018102496019176267
SCD,652.064716868866,-2.927912451061334,0.8111915555098532,-3.6093971037717116,0.0003069094819689607,0.018108791445365584
CBX7,13.856250214694182,-1.5987911357502669,0.4429818499226539,-3.60915720594291,0.00030719341439809357,0.018108791445365584
TPD52,90.98530175844921,1.9549833993500072,0.5416559425991287,3.6092715792409584,0.00030705801657129975,0.018108791445365584
